"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"VEDL","EQ","07-Dec-2018","        195.35","        197.95","        198.30","        193.00","        195.55","        195.70","        195.15","    9185719","          1792603323.75","      78001","    1215626","         13.23"
"VEDL","EQ","10-Dec-2018","        195.70","        191.40","        195.65","        190.20","        192.25","        192.55","        193.20","    6766286","          1307252407.10","      50123","    1110420","         16.41"
"VEDL","EQ","11-Dec-2018","        192.55","        191.90","        195.00","        190.05","        194.00","        193.55","        192.71","   12458158","          2400850376.65","      85788","    2924575","         23.48"
"VEDL","EQ","12-Dec-2018","        193.55","        194.55","        200.75","        193.55","        199.20","        199.30","        197.55","   11215747","          2215715250.95","      78383","    2578580","         22.99"
"VEDL","EQ","13-Dec-2018","        199.30","        201.00","        202.80","        198.30","        200.40","        200.65","        200.68","   10141845","          2035296477.55","      57239","    2873062","         28.33"
"VEDL","EQ","14-Dec-2018","        200.65","        199.00","        203.20","        198.15","        201.90","        201.60","        201.47","    7637495","          1538691315.25","      56491","    2001459","         26.21"
"VEDL","EQ","17-Dec-2018","        201.60","        212.80","        213.30","        204.60","        205.40","        205.50","        207.98","   27613999","          5743253473.20","     162244","    5076037","         18.38"
"VEDL","EQ","18-Dec-2018","        205.50","        204.90","        210.00","        204.25","        209.80","        208.55","        207.05","   12509870","          2590138494.90","      68657","    2734610","         21.86"
"VEDL","EQ","19-Dec-2018","        208.55","        209.80","        209.95","        205.65","        206.75","        206.85","        207.31","   11334523","          2349749012.35","      61516","    2544136","         22.45"
"VEDL","EQ","20-Dec-2018","        206.85","        205.00","        205.00","        201.50","        203.10","        202.75","        202.49","   13958524","          2826443832.85","      79218","    4051427","         29.02"
"VEDL","EQ","21-Dec-2018","        202.75","        204.50","        204.55","        199.15","        199.85","        200.05","        201.51","   14374440","          2896563185.45","      74852","    5898351","         41.03"
"VEDL","EQ","24-Dec-2018","        200.05","        198.00","        199.50","        196.00","        196.40","        196.40","        197.42","    9951166","          1964532979.60","      71326","    2050533","         20.61"
"VEDL","EQ","26-Dec-2018","        196.40","        195.95","        197.65","        193.05","        196.75","        196.40","        195.06","    9449698","          1843256381.50","      54821","    1622046","         17.17"
