"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","02-Nov-2017","        707.30","        708.95","        708.95","        697.50","        706.00","        706.10","        703.16","    3183542","          2238550119.55","      66906","     887345","         27.87"
"TATASTEEL","EQ","03-Nov-2017","        706.10","        708.00","        713.05","        703.65","        708.55","        708.90","        709.06","    3287588","          2331097465.80","      81059","    1295160","         39.40"
"TATASTEEL","EQ","06-Nov-2017","        708.90","        704.95","        715.95","        699.30","        704.50","        706.80","        707.75","    3942823","          2790538886.10","      71747","    1443798","         36.62"
"TATASTEEL","EQ","07-Nov-2017","        706.80","        709.90","        713.15","        686.35","        696.60","        693.20","        697.23","    4457296","          3107766188.60","      68160","    1696312","         38.06"
"TATASTEEL","EQ","08-Nov-2017","        693.20","        695.20","        700.50","        684.05","        698.00","        693.15","        692.50","    3590520","          2486452067.35","      85805","    1230941","         34.28"
"TATASTEEL","EQ","09-Nov-2017","        693.15","        699.00","        705.05","        693.50","        704.50","        703.40","        700.38","    2542062","          1780412405.50","      36564","     626577","         24.65"
"TATASTEEL","EQ","10-Nov-2017","        703.40","        700.60","        708.70","        695.70","        703.50","        702.25","        702.63","    2893175","          2032827656.30","      52299","     848650","         29.33"
"TATASTEEL","EQ","13-Nov-2017","        702.25","        703.50","        704.45","        687.10","        690.55","        691.05","        692.39","    3238473","          2242299245.15","      50900","    1246784","         38.50"
"TATASTEEL","EQ","14-Nov-2017","        691.05","        689.50","        695.10","        681.70","        682.80","        685.50","        689.63","    3691525","          2545789901.55","      64948","    2029328","         54.97"
"TATASTEEL","EQ","15-Nov-2017","        685.50","        679.00","        681.50","        669.25","        679.00","        677.75","        675.16","    4298026","          2901834813.80","      83599","    1536313","         35.74"
"TATASTEEL","EQ","16-Nov-2017","        677.75","        682.90","        689.50","        676.20","        688.25","        686.35","        682.50","    2465499","          1682697453.55","      46409","     667126","         27.06"
"TATASTEEL","EQ","17-Nov-2017","        686.35","        694.00","        709.30","        694.00","        695.00","        701.20","        704.88","    4032997","          2842794299.30","      75965","    1372422","         34.03"
"TATASTEEL","EQ","20-Nov-2017","        701.20","        697.90","        707.90","        690.15","        701.60","        702.15","        699.32","    3289271","          2300256582.10","      66689","     874287","         26.58"
"TATASTEEL","EQ","21-Nov-2017","        702.15","        703.90","        718.50","        702.00","        711.25","        711.35","        713.26","    3657310","          2608613311.15","      60076","     746625","         20.41"
"TATASTEEL","EQ","22-Nov-2017","        711.35","        713.45","        717.00","        706.30","        711.00","        711.05","        711.07","    2272083","          1615615423.75","      36381","     824314","         36.28"
"TATASTEEL","EQ","23-Nov-2017","        711.05","        713.40","        716.50","        707.15","        712.30","        712.70","        711.61","    3683121","          2620934196.15","      34851","    1089848","         29.59"
"TATASTEEL","EQ","24-Nov-2017","        712.70","        712.05","        712.80","        703.25","        708.10","        708.45","        708.02","    1925192","          1363076955.40","      31290","     537440","         27.92"
"TATASTEEL","EQ","27-Nov-2017","        708.45","        709.00","        709.00","        699.05","        703.95","        702.55","        702.07","    1865394","          1309630544.75","      36979","     545949","         29.27"
"TATASTEEL","EQ","28-Nov-2017","        702.55","        701.80","        712.90","        697.15","        703.00","        703.85","        706.25","    2544179","          1796814800.00","      44685","     572493","         22.50"
"TATASTEEL","EQ","29-Nov-2017","        703.85","        702.20","        711.00","        702.20","        707.30","        709.30","        707.65","    3056846","          2163174809.80","      51949","    1417332","         46.37"
"TATASTEEL","EQ","30-Nov-2017","        709.30","        705.00","        707.00","        690.00","        693.00","        694.15","        700.95","    3990140","          2796907100.25","      66603","    2173721","         54.48"
